#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
1350 37.35608107756139 0.02803083089275064 0.00936537756797078 0.02307386466027539 6.772360450213455e-14 -1.2039371389587633e-5
1360 37.63646857029289 0.02803677602844947 0.00941924177425427 0.023694887707004564 6.816769371198461e-14 -1.2044052900877372e-5
1370 37.9169141959538 0.028051112863601728 0.00944747865823979 0.021673178052087683 6.861178292183467e-14 -1.1748952903618281e-5
1380 38.19740823146962 0.02805625781072072 0.009500655308111092 0.02313313181749721 6.905587213168474e-14 -1.1697042822868258e-5
1390 38.477939145979036 0.028050899289132736 0.009578261854792942 0.023250186260902028 6.972200594645983e-14 -1.1934403429646363e-5
1400 38.75851638572208 0.02805508501090151 0.00963671023952556 0.024159424320949807 7.049916206369744e-14 -1.1966973098424892e-5
1410 39.03915137536021 0.02806933894103642 0.009662602234436822 0.02182916237371757 7.061018436615996e-14 -1.1772447338789865e-5
1420 39.319836157813825 0.028075757685797006 0.009711835382969136 0.02359897824459667 7.116529587847253e-14 -1.1635439870981076e-5
1430 39.60055763902512 0.028070654770623538 0.009789386230579759 0.023409718599726292 7.177591854201637e-14 -1.1828540832998363e-5
1440 39.88132388362768 0.028073627927140125 0.00985044244166259 0.024534867192721577 7.244205235679146e-14 -1.1849765179955479e-5
1450 40.16214706149739 0.028087541401153972 0.009880126585559205 0.022682281009970717 7.271960811294775e-14 -1.1675698248075623e-5
1460 40.4430210132449 0.028094915406947335 0.009923280573442132 0.023937252890107175 7.327471962526033e-14 -1.1586385124173065e-5
1470 40.723931871273656 0.028090122817358468 0.01000020555985673 0.023617491886587794 7.355227538141662e-14 -1.175328921201456e-5
1480 41.00488627816628 0.02809230461765553 0.010058821803111177 0.02489613214830033 7.432943149865423e-14 -1.1818094540890286e-5
1490 41.28589692081609 0.028105834228406998 0.01009053171610779 0.022812179585602 7.477352070850429e-14 -1.1599578021907406e-5
1500 41.566958657141974 0.02811375047202958 0.010133285696192105 0.02431694073647317 7.51620987671231e-14 -1.150854572921911e-5
1510 41.848057614978124 0.02810927458289367 0.010210240981564127 0.023897081728815994 7.55506768257419e-14 -1.1639429242843087e-5
1520 42.129199346788525 0.028111028936661606 0.010271835960189355 0.025259719782101953 7.616129948928574e-14 -1.173642415294981e-5
1530 42.41039685299877 0.02812425780397577 0.010299676911907895 0.02302721347919945 7.682743330406083e-14 -1.1551983283300538e-5
1540 42.691645449264264 0.028132364284310752 0.010342162015279764 0.024698981908312878 7.743805596760467e-14 -1.145744992892949e-5
1550 42.97293136553087 0.028128114310570707 0.010414463084589447 0.024290455122844556 7.76601005725297e-14 -1.1574687972566327e-5
1560 43.254259756641524 0.028129794784852013 0.010478598820972032 0.025654681532659596 7.838174553853605e-14 -1.1639007471012878e-5
1570 43.535643544661035 0.028142828439665445 0.010507098996244794 0.023509837837417336 7.882583474838611e-14 -1.1479415616931499e-5
1580 43.81707819295402 0.02815080432536757 0.010551086297596636 0.025201401544228896 7.938094626069869e-14 -1.138698458850619e-5
1590 44.09855004405076 0.028146663033032943 0.01062398539651707 0.02498029500232679 7.971401316808624e-14 -1.1516865367094178e-5
1600 44.38006455372613 0.028148604694537577 0.010683223201435083 0.02609014825293643 8.038014698286133e-14 -1.155964366490389e-5
1610 44.66163422460629 0.028161537639513633 0.010711957735722291 0.023982247158268355 8.076872504148014e-14 -1.1410576440147244e-5
1620 44.94325429621153 0.028169075604948364 0.010753821843752035 0.025945675374193677 8.126832540256146e-14 -1.1318123143109215e-5
1630 45.22491124231368 0.028164957564178136 0.010830415125242139 0.025417968613972164 8.18789480661053e-14 -1.1454562754818049e-5
1640 45.50661132290757 0.028167454904533124 0.01088731709809121 0.026550169666820667 8.221201497349284e-14 -1.148436778552228e-5
1650 45.78836653739272 0.028180356243908508 0.010916659995981676 0.02452989539287298 8.26561041833429e-14 -1.1342919850079543e-5
1660 46.07017122338672 0.028187135218641468 0.010959429596789935 0.026002205091353536 8.3322237998118e-14 -1.1258572272622895e-5
1670 46.35201261270792 0.028183060659663344 0.011033554641731226 0.026110044134416643 8.376632720796806e-14 -1.1377195374272231e-5
1680 46.6338978829683 0.028186407414462766 0.01108876257669556 0.027000809136696946 8.421041641781812e-14 -1.1404750436233568e-5
1690 46.9158384717338 0.028199234344776357 0.011115661309029353 0.024970137750540355 8.459899447643693e-14 -1.126333140290294e-5
1700 47.19782710691427 0.0282050390344388 0.011165172932378443 0.02659250330261742 8.526512829121202e-14 -1.1230654018721585e-5
1710 47.4798523131552 0.028200983333502853 0.011237492208384096 0.02682884214605674 8.58202398035246e-14 -1.1318200579597815e-5
1720 47.7619227049099 0.02820554915847681 0.01128997828419212 0.027388780780072897 8.631984016460592e-14 -1.1331502456125484e-5
1730 48.0440480929365 0.02821804652875343 0.011313963259003277 0.025373690032318152 8.676392937445598e-14 -1.1162653860725998e-5
1740 48.326220194911905 0.02822272824122298 0.011366061992792775 0.027017098538284712 8.720801858430605e-14 -1.1161700999043518e-5
1750 48.60842888444216 0.028218861374505827 0.011439406864537496 0.027499573900113816 8.776313009661862e-14 -1.1263255399204461e-5
1760 48.8906843590627 0.028224821716038122 0.011486880754957856 0.027643464589190037 8.820721930646869e-14 -1.1262633369618446e-5
1770 49.172994213740715 0.02823708461402575 0.011514976453471142 0.025993309174017876 8.881784197001252e-14 -1.1129097970397206e-5
1780 49.455349273163435 0.028240056291222018 0.011568380912471313 0.02751167063776605 8.931744233109384e-14 -1.1101306743114756e-5
1790 49.737741377187284 0.0282368263162704 0.011641052536080292 0.0280182600907245 8.987255384340642e-14 -1.1202149490958761e-5
1800 50.0 0.008062804239408194 0.01168544841086416 0.02748976487509358 9.0427665355719e-14 -1.1178300836773496e-5
